review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
ql36QobT_ANrI4j_44QZDw,ZehBEvKyaivoCCzaQX6Zuw,z100_Wv5Je-h8AwTLQ1dDA,4,2,0,0,Dr Young is excellent and takes the necessary time needed. She's usually on time and her staff is nice. Watch the billing since they tend to bill and insurance hadn't been billed properly multiple times.,2015-05-27 01:16:51,positif,positif
xI6WSlQwexKzVTzB7N9fKw,4y4UutzT8D6tZnjGXid-ag,zkevOUm1kDU7PUKte4GKpQ,3,0,0,0,Service is a bit long. My order was mixed up. I did enjoy the homeade sausage biscuit.  The inside looks interesting. It seems like a hipster spot. Nothing special.,2014-07-20 16:08:28,neutre,neutre
VWuCUCz0uQ-uisio5DSZIg,rwTYTzCwIZwdQtzih3tA6A,7U7RauxQC439NNwLHodZ6A,5,0,0,0,We had our first visit by invitation and it was awesome! The service was great and they did a fantastic job with the new location! So happy they built here!,2018-03-03 01:30:22,positif,positif
X23a7M-P-BZPRQ1f4fdPGQ,8w_JS_o9Av9_vuD6bId6zQ,8HjZ0wljKU7diEn9KM5xhg,5,0,0,0,The best atmosphere and staff! The quesadillas are amazing as well as their fresh sandwiches. I love that the beer menu is constantly rotating,2020-09-02 23:51:09,positif,positif
ziLqgCsHefYSvr2HTeSlRA,vmUqcqMjlWoBM6qfmUXgyQ,vA0q8FHsVc7kSF8sZfzeqg,5,1,1,1,I just searched Brothers Cafe on Google Maps to get their address for my spreadsheet and the picture on Google Maps is very bright with smiling people.  I'm not afraid to say that I was afraid to go into Brother's Cafe.  It was raining so it was dark outside and there was no natural light.  We are quarantined so there weren't a lot of people on the street.  I am glad I went inside.  Everyone was as nice as could be including the policeman that was getting his lunch.  I got the Salmon cheesesteak.  $16 but it was darn tasty. The sauce was heavenly.  Eye-catching smoothie descriptions.  Very good overall experience.,2020-04-15 17:14:21,positif,positif
EHlsEudWjBxCCV5DZA479A,0MIOhv_3hf7Qpn3MCLx5pQ,2BMk_drsikKWslJCXmQtjQ,5,0,0,0,"This place is just super!  It's the go-to brunch spot.  Last time, we had a Deal Chicken voucher, so it was an even better deal.  I recommend the Bloody Mary.  I like the scrambles, but most recently I had the vegan biscuits and gravy.  It was yummy!
They've expanded, so there's not as long of a wait-time.",2013-01-16 02:55:27,positif,positif
saVLx3FtsOIdrE4_wYAk2w,cS8zL5xrfekJqQ3X1UVzTw,2D-8pjS2NB9ut8AIUFEu2w,3,0,0,0,"Very comfortable and put together establishment! The place seems clean and well taken care of! The bathrooms were kind of gross and too small. The food and drink options were great. I'm not sure why but I ordered the nachos and went home with a pounding headache and was very ill for the rest of the day. Not sure if the ingredients were expired or if the meat was sketchy but I guess I can't enjoy the food here anymore, it was a very uncomfortable experience!",2020-02-28 05:11:44,neutre,négatif
-CmYSVm6RTU0qK1SG4Cy1g,9TEucjMhjSizdYKbmTIcww,zCX4W7PrPnMVXaDKeAOv4w,1,0,0,0,"20 minute wait, no one in line. Always a super long wait. Guy had headphones in and super rude. Literally just ignored us as we sat at the window for 10 minutes when our drinks were ready. Didn't say a word, just handed us the drinks and we left. No words exchanged. Super unprofessional",2020-03-08 01:36:34,négatif,négatif
B-C4l6ZFgO_UZJ8JFayXkg,ginuRaya4wRom3kB91PGCw,iksVwRfpWymIUUFqw0tXpw,5,5,2,4,"I went for the first time last night for Hot Pot and I can't believe I've never taken advantage of the experience before. The restaurant is in the heart of china town and although not a huge, has space for larger parties as well as booths for smaller parties. A unique touch is the conveyor belt of toppings rotating in-between seating booths. 

Although the restaurant is centered around their Waygu beef in all varieties and preparations (even in the form of sushi), they have options for vegans! I'm a pescatarian so I chose the mushroom soup broth base(which is vegan), the seafood medley and the vegetable medley. My soup base had a variety of mushrooms and a really nice flavor. The seafood medley consisted of shrimp, mussels, clams, cod fish, and lobster tails. The vegetable medley consisted of romaine lettuce, spinach, baby bok choy. In addition to the main selection, I selected from the conveyor belt raw eggs which marinated in the broth was delicious. 

What really stood out about this restaurant was the presentation of the food and the service (Way was amazing as well as everyone else that was consistent in coming past our table to make sure we were full on water and happy with our meal). Although I would consider the restaurant to be casual, the foods presentation is on par with a 3 star Michelin restaurant, truly an experience. Whatever your expectations are, this restaurant truly will deliver and exceed them.",2019-01-09 18:52:19,positif,positif
Z79e742q19B2MYoa4RWdlQ,dqucQwA-CHWhUczwqIxKKg,wv-_rCb0_F2oVtC5-cuofA,5,2,0,0,"Family owned and operated for years in the heart of Swarthmore. The owners are pleasant, live in town and take great pride in providing  good food, coffee and baked items to their community.  
Their menus are imaginative and varied. Can't beat the soups or  the heat at home dinners. Their baked goods are reminiscent of days gone by.
They have this chocolate cakelike cupcapke with vanilla icing that is to die for.
Cookies are great. Muffins too. The coffee is good  and hot
I don't live in town but on the other side of the school district and I regularly drive here for a meal",2014-02-14 01:34:28,positif,positif
eedr8yRJK-dmCxtVKO7iHg,shxqyxg5y_Vw25YMCgCXfA,EuPyIJIGuG5yH_DQFlq08w,5,1,0,2,"It was a Thursday. I needed a custom 4 tiered cake delivered to a 500 person Shutterfest Expo event at the St Louis Union Station Hotel the following Tuesday night. I frantically called several bakeries with the slightest hope I can get it done with such short notice. I was losing hope until I found Celebrating Life Cakes and spoke with Sue. To my surprise, she gladly took my custom order in without hesitation and was so pleasant to work with from start to finish! (This was on Easter weekend, too!). Amazing.

I gave Sue a general idea of what I was looking for in terms of design & color for the cake. She quickly drew up a sketch just several hours later, and we were in business. She provided great ideas when I didn't know what I wanted, and took it upon herself to look up the event website to match the cake colors with the event's branding -- huge help. 

I ordered a 4 tiered cake as well as additional sheet cakes: chocolate, vanilla, and red velvet. I was nervous about the delivery, considering it was at a hotel during a busy evening event, but the delivery was very prompt and followed direction to the T. The cake was in perfect condition, looked amazing, and tasted GREAT! It completely wowed everyone (see photo). 

I can't thank Sue & team enough for taking this order in on such short notice and executing it so well. Completely exceeded my expectations and definitely recommend them to anyone looking for an awesome cake both in aesthetics/creativity & taste, great team, and reasonable pricing!",2018-04-18 17:32:29,positif,positif
nQRFAAgrtf4T3wCP-W0Gew,NIsXHHOhE6iBbztneDDY1w,QqvMMaeNJqaEJihkhdYiAQ,4,0,0,0,"We went here before a friend's birthday and were very promptly served. It was a cute little place and it was very accommodating for us! Our waiter was very attentive and even recommended us a good wine to pair with our meals!

Seafood Ravioli- Off menu
This dish was wonderful and had a great combination of lobster, shrimp, and scallops. The sauce was a little thick and slightly too salty for my pallet. The noodles were also a little thick and over cooked as noodles were breaking off my fork. But the filling was outstanding. It makes up for the rest because it was a delight, the meat was not overly salty and had the perfect mixture of seafood.",2018-03-28 15:35:39,positif,positif
1Azcwy4fJH3wXdu1seEzVA,-HtYnx7Tk-ZKUE2Gma5wMQ,zfn7V7FVH5_J5A9dInfbnA,4,0,0,0,Great seafood restaurant with a romantic and comfortable atmosphere. Food is flavorful!,2018-02-15 04:46:28,positif,positif
QzaMKKJoXphPS06A7ySrnQ,4LAMTzyEj5nyOrVxQrbKVQ,qPPE4N1zb-lQfAV-Zu15CQ,5,1,0,1,Stoped in here just because I had to park near by. But I'm a coffeeholic so I had to stop in. I got a decaf breve latte. The coffee was perfect. They serve there own Bibo Coffee. My Latte had great flavor and nice texture. I would definitely cone back.,2019-01-02 20:24:20,positif,positif
hb7E6prCrXe3v6E4BWCahA,pevzPtOTy-06W8rR3hqgiQ,GVNlvwGa_v2qPkkSr3HNRg,5,1,0,0,"Excellent...designed 2 kitchens for me and helped me find a contractor.  Paul passes on his discount for granite, etc. onto customers rather than keeping it for himself.  Saved me money in many different ways.  He also has a history as a contractor so he knows what will work and what won't work.  Would refer him to anyone.",2014-04-29 19:48:12,positif,positif
W68htRY-lXdk6zzPRJOC9w,weuxfeOxeGs8InkBS1ivbQ,YS5l_bRgZxraZNWCeTlZ8A,3,0,0,0,"I needed new over the door hooks to screw into a combo jewelry closet/mirror that I have & when my boyfriend & I went in to get them it was like we were avoided by every employee possibly. Thankfully he has some knowledge about what may have worked, but every time we started to approach an employee it was like we were invisible or that they were in too much of a hurry to help other customers. We get it, we're college kids who can't drop 100s to 1000s of dollars on larger items in here but that doesn't mean you can't even point us in the direction of the right aisles for these hooks. The garden center redeemed itself though; I have so many plants for my dorm room that it's like a mini jungle, but this summer a lot of them outgrew their pots so I found a bunch here for a decent price plus a new penta in such a pretty dusty pink that I'm excited to see grow. The guy checking us out in the garden center was also super nice, almost makes up for everyone else avoiding us & bumps my rating up to 3 stars just because of how great he was.",2018-08-27 11:53:32,neutre,neutre
